,origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow,spline_0,spline_1,spline_2,spline_3,spline_4,spline_5,spline_6,spline_7,spline_8,spline_9,spline_10,spline_11,spline_12,spline_13,spline_14
940085,89309b97457ffff,8930982db07ffff,1,2.912930136840678,11860,1,9.380926672551716,0.0,7.977258011464547,1.0986122886681098,0.5664625020752414,0.32785403586658446,0.0329555787382354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940086,89309b97457ffff,8930982db0bffff,6,2.3766285870291233,11860,12,9.380926672551716,2.4849066497880004,7.773858877932452,2.0794415416798357,0.597208601217184,0.2404586849386037,0.017898749364079845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940087,89309b97457ffff,8930982db0fffff,6,2.6087655639125256,11860,8,9.380926672551716,2.0794415416798357,7.867015674026741,2.0794415416798357,0.5888020589346408,0.27814078480825793,0.02367248749801678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940090,89309b97457ffff,8930982db1bffff,2,2.477887254532725,11860,5,9.380926672551716,1.6094379124341003,7.81556505078017,1.3862943611198906,0.5945424035659599,0.25682586968780496,0.02028539001504338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940091,89309b97457ffff,8930982db3bffff,1,2.8588348740990055,11860,1,9.380926672551716,0.0,7.958519165818073,1.0986122886681098,0.5712833696962935,0.31903231330912574,0.031153435805955424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940092,89309b97457ffff,8930982db43ffff,15,1.858479722961635,11860,34,9.380926672551716,3.5263605246161616,7.528052008740805,2.833213344056216,0.5832446586447544,0.16016348439902928,0.008558786989189833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940093,89309b97457ffff,8930982db47ffff,18,2.069045674901994,11860,50,9.380926672551716,3.912023005428146,7.635325951186028,2.995732273553991,0.5948611393592111,0.19190213894875102,0.011809974789288694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940094,89309b97457ffff,8930982db4bffff,41,1.5487598843896724,11860,91,9.380926672551716,4.51085950651685,7.345855284616003,3.7612001156935624,0.549506854548821,0.11667650798564831,0.0049532586880062495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940095,89309b97457ffff,8930982db4fffff,31,1.7621968903392216,11860,74,9.380926672551716,4.30406509320417,7.474883855310955,3.4965075614664802,0.574968350331878,0.14619068327413925,0.007296289008206198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940097,89309b97457ffff,8930982db57ffff,4,2.1681888466447163,11860,19,9.380926672551716,2.9444389791664403,7.682108573263071,1.791759469228055,0.5974240727379774,0.20731574847347164,0.013590331638072922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940098,89309b97457ffff,8930982db5bffff,60,1.6843127972652683,11860,95,9.380926672551716,4.553876891600541,7.429706461917375,4.127134385045092,0.5668393545261509,0.1351741262314473,0.006370990856444701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940099,89309b97457ffff,8930982db63ffff,50,2.2690636769446635,11860,55,9.380926672551716,4.007333185232471,7.727563161599485,3.9512437185814275,0.5982378164136144,0.2232464908982707,0.015576819509728638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940100,89309b97457ffff,8930982db67ffff,19,2.5466258718819197,11860,27,9.380926672551716,3.295836866004329,7.84291717383971,3.044522437723423,0.5918399009964845,0.2680034973759871,0.02202085500078432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940102,89309b97457ffff,8930982db6fffff,53,2.2672778027411042,11860,115,9.380926672551716,4.74493212836325,7.726776145327689,4.007333185232471,0.5982386527705914,0.22296253812176015,0.015540069084798483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940103,89309b97457ffff,8930982db73ffff,4,2.306063737309142,11860,6,9.380926672551716,1.791759469228055,7.743730885581078,1.791759469228055,0.5980996456431522,0.22914357107535596,0.016351313919377553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940104,89309b97457ffff,8930982db77ffff,8,2.5622056383048837,11860,12,9.380926672551716,2.4849066497880004,7.849013956584825,2.302585092994046,0.5911304428579285,0.27054266541156463,0.022427490648384646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940105,89309b97457ffff,8930982db7bffff,58,2.005492079549871,11860,103,9.380926672551716,4.634728988229636,7.604143242303153,4.0943445622221,0.5922607264955683,0.18216861081709837,0.010754781463843196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940115,89309b97457ffff,8930982dbcbffff,44,2.152795235314566,11860,88,9.380926672551716,4.477336814478207,7.674986790669549,3.828641396489095,0.5971428594645342,0.20490559165843958,0.013302917791481145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940116,89309b97457ffff,8930982dbcfffff,7,2.2983150190549404,11860,16,9.380926672551716,2.772588722239781,7.740366539758512,2.1972245773362196,0.5981475697361158,0.22790640339807652,0.016187038583769856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940209,89309b97457ffff,8930982de07ffff,1,3.8776691136431514,11860,53,9.380926672551716,3.970291913552122,8.263247361827624,1.0986122886681098,0.43634638147902965,0.47460272239266627,0.0777411532548105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940222,89309b97457ffff,8930982de43ffff,1,3.857707207722844,11860,48,9.380926672551716,3.871201010907891,8.258087486081498,1.0986122886681098,0.4396218877318588,0.47190739416896393,0.076546709065826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940531,89309b97457ffff,8930982f0c3ffff,1,12.477642384429144,11860,53,9.380926672551716,3.970291913552122,9.43177385270714,1.0986122886681098,0.0,0.021397287253337154,0.48195632528030674,0.47636701079354643,0.020279376672809792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940534,89309b97457ffff,8930982f0d3ffff,1,12.760892720190977,11860,226,9.380926672551716,5.420534999272286,9.454218878202001,1.0986122886681098,0.0,0.014967988555063153,0.4459454571922547,0.5110265759121057,0.028059978340576462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940535,89309b97457ffff,8930982f0d7ffff,2,12.606501268071701,11860,108,9.380926672551716,4.68213122712422,9.442047254531618,1.3862943611198906,0.0,0.018282616175517772,0.4657454149277907,0.4923610680035251,0.023610900893166503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949772,89309b97457ffff,89309b92903ffff,43,1.7757057391854645,11860,63,9.380926672551716,4.143134726391533,7.482516220286806,3.8066624897703196,0.5762463427253293,0.14812828003231343,0.007465376781501523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949773,89309b97457ffff,89309b92907ffff,40,1.455592801246845,11860,65,9.380926672551716,4.174387269895637,7.283855289609612,3.7376696182833684,0.5351571378809,0.10450874673091903,0.00411205044574168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949774,89309b97457ffff,89309b9290bffff,43,1.9440471050040344,11860,65,9.380926672551716,4.174387269895637,7.573041474270355,3.8066624897703196,0.5890112588752613,0.17287986952081255,0.009796232594120267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949776,89309b97457ffff,89309b92913ffff,21,1.9603086686540008,11860,42,9.380926672551716,3.7376696182833684,7.581367217508817,3.1354942159291497,0.5899427021070073,0.17532591594910996,0.010044125206343872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949778,89309b97457ffff,89309b9291bffff,37,2.0970041462586813,11860,58,9.380926672551716,4.060443010546419,7.648741765245368,3.6635616461296463,0.5957656368594249,0.19622182664127763,0.012295228495325168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949779,89309b97457ffff,89309b92923ffff,23,0.9720490531846803,11860,38,9.380926672551716,3.6375861597263857,6.880434495287988,3.2188758248682006,0.4260097140334287,0.04995732172176988,0.0012246254520116612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949780,89309b97457ffff,89309b92927ffff,25,0.6480383669045565,11860,40,9.380926672551716,3.6888794541139363,6.475491831912925,3.295836866004329,0.31704139541183984,0.023201485240666758,0.0003628615014823131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949781,89309b97457ffff,89309b9292bffff,15,1.1840273052673627,11860,22,9.380926672551716,3.091042453358316,7.077521095723474,2.833213344056216,0.4813094372003506,0.07194254907787048,0.0022132164544092854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949782,89309b97457ffff,89309b9292fffff,30,0.8698468874642501,11860,47,9.380926672551716,3.8501476017100584,6.769466172036079,3.4657359027997265,0.39492825854461056,0.04057154360851615,0.0008775405180651789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949783,89309b97457ffff,89309b92933ffff,30,1.1376713093271922,11860,57,9.380926672551716,4.04305126783455,7.037617343510018,3.4657359027997265,0.4702442722225423,0.06685954863351451,0.0019633112455382487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949784,89309b97457ffff,89309b92937ffff,16,0.8244869371535842,11860,27,9.380926672551716,3.295836866004329,6.71597343907215,2.8903717578961645,0.38017855590186495,0.03667661902031308,0.0007472915548910577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949787,89309b97457ffff,89309b92947ffff,1,2.1441695218958987,11860,1,9.380926672551716,0.0,7.6709738594262165,1.0986122886681098,0.5969667429393358,0.20355768363659962,0.013143653214734114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949791,89309b97457ffff,89309b92957ffff,27,2.2680351148453006,11860,39,9.380926672551716,3.6635616461296463,7.72710996057252,3.367295829986474,0.5982383641143247,0.22308294235990717,0.015555646285522364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949794,89309b97457ffff,89309b92967ffff,50,1.432104221453889,11860,77,9.380926672551716,4.343805421853684,7.267598154739605,3.9512437185814275,0.5312163694771669,0.10151636174049887,0.003916179695611656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949796,89309b97457ffff,89309b9296fffff,1,1.7005601379505124,11860,4,9.380926672551716,1.3862943611198906,7.439300837395429,1.0986122886681098,0.5686432338177461,0.1374499949939077,0.006557143995139678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949797,89309b97457ffff,89309b92973ffff,31,1.822730465896479,11860,45,9.380926672551716,3.8066624897703196,7.508639388824995,3.4965075614664802,0.5803963230816191,0.15493200705132246,0.008074322550383508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949798,89309b97457ffff,89309b92977ffff,41,1.5023854084807537,11860,54,9.380926672551716,3.9889840465642745,7.315474783016312,3.7612001156935624,0.5426178800499905,0.11056144934188794,0.004521502835466356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949800,89309b97457ffff,89309b92983ffff,80,2.0981977793114743,11860,134,9.380926672551716,4.897839799950911,7.649310540875485,4.406719247264253,0.5958010408631849,0.19640673670301065,0.012316236102444637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949802,89309b97457ffff,89309b9298bffff,16,2.1664684492617106,11860,20,9.380926672551716,2.995732273553991,7.6813151522681125,2.8903717578961645,0.5973947419190984,0.20704609590627485,0.013558006653183935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949803,89309b97457ffff,89309b9298fffff,32,1.8655064863167063,11860,51,9.380926672551716,3.9318256327243257,7.5318237734714,3.5263605246161616,0.5837737558290598,0.1611975757722866,0.00865623477401739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949804,89309b97457ffff,89309b92993ffff,25,2.3421809216950455,11860,50,9.380926672551716,3.912023005428146,7.759264653492944,3.295836866004329,0.597745169934754,0.23492442645425635,0.017131683953250695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949805,89309b97457ffff,89309b92997ffff,13,2.0744079051702986,11860,23,9.380926672551716,3.1354942159291497,7.6379129941502875,2.70805020110221,0.5950458394274042,0.19272889844565455,0.011902034722968555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949806,89309b97457ffff,89309b9299bffff,5,2.3886046350244667,11860,8,9.380926672551716,2.0794415416798357,7.77888320656543,1.9459101490553132,0.5969773044783733,0.24238710133942432,0.01817069541967229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949807,89309b97457ffff,89309b929a3ffff,67,1.2972575389869017,11860,96,9.380926672551716,4.564348191467836,7.168778289745427,4.23410650459726,0.506000391829805,0.08496304376265151,0.0029108333790635755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949808,89309b97457ffff,89309b929a7ffff,39,1.0483954072192543,11860,63,9.380926672551716,4.143134726391533,6.955969474665232,3.713572066704308,0.44732587977194765,0.05749758574491367,0.0015364345541439796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949809,89309b97457ffff,89309b929abffff,92,1.3434501768047118,11860,146,9.380926672551716,4.983606621708336,7.203740417978565,4.543294782270004,0.5151419204127395,0.09051009573953346,0.00323298307524786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949810,89309b97457ffff,89309b929afffff,55,1.0491718470517843,11860,87,9.380926672551716,4.465908118654584,6.956709093618943,4.04305126783455,0.44753445920998747,0.05757651488984555,0.0015398507252577483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949811,89309b97457ffff,89309b929b3ffff,63,1.55759436840966,11860,92,9.380926672551716,4.5217885770490405,7.351539648166477,4.174387269895637,0.5507629025574108,0.11785422607100801,0.005038506712560233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949812,89309b97457ffff,89309b929b7ffff,43,1.3239285249796156,11860,69,9.380926672551716,4.23410650459726,7.189113793553713,3.8066624897703196,0.5113434029941976,0.08814973236504313,0.003094085816407074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949813,89309b97457ffff,89309b929bbffff,52,1.5737030541824222,11860,81,9.380926672551716,4.394449154672439,7.36182199645736,3.9889840465642745,0.5530071665827981,0.12001198034372318,0.005196454149247608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949815,89309b97457ffff,89309b929cfffff,37,2.4190134197568027,11860,52,9.380926672551716,3.9512437185814275,7.791528364489407,3.6635616461296463,0.5962876483190207,0.2472930368053309,0.018873548853178032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949831,89309b97457ffff,89309b92b6bffff,1,4.011813588901721,11860,2,9.380926672551716,0.6931471805599453,8.2972479173818,1.0986122886681098,0.4140136654159265,0.49217488625079436,0.08609163819545385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949860,89309b97457ffff,89309b92d0fffff,57,3.1156294266035975,11860,86,9.380926672551716,4.454347296253507,8.0445073848599,4.07753744390572,0.5455054533964496,0.3606404089048405,0.040325162641864594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949864,89309b97457ffff,89309b92d23ffff,11,2.6026861620661075,11860,18,9.380926672551716,2.8903717578961645,7.864683474585173,2.5649493574615367,0.5891235940959054,0.2771479499366599,0.023507375555629872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949865,89309b97457ffff,89309b92d27ffff,56,2.371110092722698,11860,78,9.380926672551716,4.356708826689592,7.77153517249868,4.060443010546419,0.5973074491426288,0.2395708218903168,0.01777435680333994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949866,89309b97457ffff,89309b92d2bffff,27,2.5942671284882906,11860,41,9.380926672551716,3.713572066704308,7.861444729989265,3.367295829986474,0.5895602384107563,0.27577336347889925,0.02327999137425338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949867,89309b97457ffff,89309b92d2fffff,20,2.336249506781501,11860,33,9.380926672551716,3.4965075614664802,7.756730092546267,3.091042453358316,0.5978181048997551,0.2339734821498142,0.01700185878661711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949868,89309b97457ffff,89309b92d33ffff,16,2.8724351162668516,11860,24,9.380926672551716,3.1780538303479458,7.963263497656967,2.8903717578961645,0.5701038252354634,0.3212520748482757,0.031600169996636715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949869,89309b97457ffff,89309b92d37ffff,9,2.647558247412836,11860,13,9.380926672551716,2.5649493574615367,7.881770713347179,2.3978952727983707,0.586628537895125,0.28448018815232656,0.024744307682599474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949870,89309b97457ffff,89309b92d3bffff,19,2.8523043581283067,11860,33,9.380926672551716,3.4965075614664802,7.956233025554543,3.044522437723423,0.5718418936653278,0.3179660487772311,0.03094042914666052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949879,89309b97457ffff,89309b92d67ffff,11,2.6226560191350385,11860,15,9.380926672551716,2.70805020110221,7.8723240512022405,2.5649493574615367,0.5880478960322346,0.28040996008328073,0.02405263919982439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949880,89309b97457ffff,89309b92d73ffff,1,3.1470777703494948,11860,4,9.380926672551716,1.3862943611198906,8.054547313917492,1.0986122886681098,0.5418744883576853,0.3656734760800003,0.041558624268668465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949881,89309b97457ffff,89309b92d77ffff,25,2.8657002382753425,11860,36,9.380926672551716,3.58351893845611,7.9609169045311985,3.295836866004329,0.5706906966639559,0.3201529834878462,0.03137841597295183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950815,89309b97457ffff,89309b96607ffff,1,4.827886599869794,11860,1,9.380926672551716,0.0,8.482371202448045,1.0986122886681098,0.2766343214269072,0.5732839013418567,0.15004098907823324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951082,89309b97457ffff,89309b97003ffff,1,2.097336896086812,11860,446,9.380926672551716,6.100318952020064,7.648900355705709,1.0986122886681098,0.5957755327823966,0.19627337016532906,0.012301082395617221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951098,89309b97457ffff,89309b9704bffff,1,2.3103649952830874,11860,41,9.380926672551716,3.713572066704308,7.74559353604797,1.0986122886681098,0.5980687313942564,0.2298307955858273,0.01644297983635235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951100,89309b97457ffff,89309b97053ffff,4,1.8515751020443116,11860,387,9.380926672551716,5.958424693029782,7.52433189726309,1.791759469228055,0.5827149525623216,0.1591492065323538,0.008463748177867348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951105,89309b97457ffff,89309b9706bffff,1,2.839817314343749,11860,34,9.380926672551716,3.5263605246161616,7.9518470764933475,1.0986122886681098,0.5728955346786223,0.3159265943063993,0.0305358451680715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951114,89309b97457ffff,89309b97093ffff,2,1.3436604646492665,11860,377,9.380926672551716,5.932245187448011,7.203896817526982,1.3862943611198906,0.5151823242785639,0.09053564855965184,0.0032345014720067504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951128,89309b97457ffff,89309b970d3ffff,1,1.1357496093167319,11860,653,9.380926672551716,6.481577129276431,7.035928249020638,1.0986122886681098,0.4697733540704289,0.06665204574620348,0.0019533790468332824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951177,89309b97457ffff,89309b972a7ffff,1,2.9794293154532054,11860,92,9.380926672551716,4.5217885770490405,7.9998226347113235,1.0986122886681098,0.5600752376947116,0.3386650740183962,0.035264521587003855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951178,89309b97457ffff,89309b972abffff,1,3.0545717970157344,11860,44,9.380926672551716,3.784189633918261,8.024722021691284,1.0986122886681098,0.5522751355980688,0.35082157082265997,0.038000538357232015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951219,89309b97457ffff,89309b973d3ffff,2,3.1238803161180058,11860,151,9.380926672551716,5.017279836814924,8.047151262594845,1.3862943611198906,0.5445621213086856,0.36196259175209683,0.04064638218430457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951221,89309b97457ffff,89309b973dbffff,67,3.262327943971245,11860,336,9.380926672551716,5.817111159963204,8.090502795365168,4.23410650459726,0.5277792212589254,0.38395184734622717,0.04629366718085672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951223,89309b97457ffff,89309b97407ffff,8,0.8698472163950206,11860,10,9.380926672551716,2.302585092994046,6.769466549749674,2.302585092994046,0.39492836335303394,0.04057157246748773,0.0008775415135858575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951226,89309b97457ffff,89309b97413ffff,94,0.6195360884289481,11860,164,9.380926672551716,5.099866427824199,6.430583763193466,4.564348191467836,0.3059622672247585,0.021285679497871836,0.0003170578898324825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951227,89309b97457ffff,89309b97417ffff,30,0.854112713725502,11860,58,9.380926672551716,4.060443010546419,6.751233289166808,3.4657359027997265,0.38987924835722865,0.03920123993716993,0.0008307766777604643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951229,89309b97457ffff,89309b97423ffff,93,1.2961446684081517,11860,161,9.380926672551716,5.081404364984463,7.167920718888947,4.553876891600541,0.505773580098087,0.08483104330361768,0.0029033485059918093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951230,89309b97457ffff,89309b97427ffff,62,1.6201949796362998,11860,107,9.380926672551716,4.672828834461906,7.390918798053269,4.1588830833596715,0.5591541549930191,0.12631277546707279,0.005670751064590444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951231,89309b97457ffff,89309b9742bffff,64,1.1377901680804212,11860,140,9.380926672551716,4.941642422609304,7.0377217217877766,4.189654742026425,0.47027336683019383,0.06687239134574799,0.0019639266634691645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951232,89309b97457ffff,89309b9742fffff,3,1.4557703139160494,11860,215,9.380926672551716,5.3706380281276624,7.283977150608332,1.6094379124341003,0.5351864191297957,0.10453147964119647,0.004113555049374093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951236,89309b97457ffff,89309b97443ffff,51,0.3097841088229568,11860,90,9.380926672551716,4.499809670330265,5.739098487273047,3.970291913552122,0.1690127535862516,0.005539960430747594,3.963840254662171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951237,89309b97457ffff,89309b97447ffff,31,0.28391523788894035,11860,61,9.380926672551716,4.110873864173311,5.652191725117254,3.4965075614664802,0.1561601287239989,0.00466864253538259,3.0514400536259358e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951238,89309b97457ffff,89309b9744bffff,41,0.6195789261742183,11860,66,9.380926672551716,4.189654742026425,6.4306527942579255,3.7612001156935624,0.3059791059311022,0.021288502598147345,0.0003171236631644546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951239,89309b97457ffff,89309b9744fffff,9,0.49815909091640953,11860,16,9.380926672551716,2.772588722239781,6.212924864411153,2.3978952727983707,0.2559569497097175,0.013983169892394877,0.00016483252715726173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951240,89309b97457ffff,89309b97453ffff,14,0.3240220153346274,11860,30,9.380926672551716,3.4011973816621555,5.783892919526683,2.772588722239781,0.17599122945293386,0.0060499421620370765,4.535887695522435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951242,89309b97457ffff,89309b9745bffff,5,0.5668436999654884,11860,8,9.380926672551716,2.0794415416798357,6.341846204736159,1.9459101490553132,0.28481996936155146,0.017943060717045285,0.0002428447444342899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951244,89309b97457ffff,89309b97467ffff,8,1.0493177353729015,11860,637,9.380926672551716,6.456769655572163,6.956848002492924,2.302585092994046,0.4475736317253658,0.057591350164242106,0.0015404931676081405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951249,89309b97457ffff,89309b9747bffff,81,0.567845252054101,11860,185,9.380926672551716,5.220355825078324,6.343608432381676,4.418840607796598,0.28522987953436274,0.018004155375104726,0.00024413426213061904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951250,89309b97457ffff,89309b97483ffff,3,1.0764814715215403,11860,15,9.380926672551716,2.70805020110221,6.9823816260263785,1.6094379124341003,0.4547668188386475,0.06038084793695404,0.0016632533772357857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951251,89309b97457ffff,89309b97487ffff,85,1.239029331837189,11860,226,9.380926672551716,5.420534999272286,7.1228903130267245,4.465908118654584,0.49371283585816894,0.07816252106549966,0.002536200007940911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
