"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US36005040600","Census Tract 406; Bronx County; New York","3802","715",
"1400000US36005040701","Census Tract 407.01; Bronx County; New York","2779","639",
"1400000US36005040702","Census Tract 407.02; Bronx County; New York","6840","741",
"1400000US36005040800","Census Tract 408; Bronx County; New York","4438","821",
"1400000US36005040900","Census Tract 409; Bronx County; New York","3392","579",
"1400000US36005041100","Census Tract 411; Bronx County; New York","3793","608",
"1400000US36005041300","Census Tract 413; Bronx County; New York","8001","983",
"1400000US36005041400","Census Tract 414; Bronx County; New York","5318","862",
"1400000US36005041500","Census Tract 415; Bronx County; New York","5706","768",
"1400000US36005041800","Census Tract 418; Bronx County; New York","3713","727",
"1400000US36005041900","Census Tract 419; Bronx County; New York","6219","681",
"1400000US36005042000","Census Tract 420; Bronx County; New York","4665","841",
"1400000US36005042100","Census Tract 421; Bronx County; New York","5954","912",
"1400000US36005042200","Census Tract 422; Bronx County; New York","2836","667",
"1400000US36005042300","Census Tract 423; Bronx County; New York","4378","578",
"1400000US36005042400","Census Tract 424; Bronx County; New York","2626","555",
"1400000US36005042500","Census Tract 425; Bronx County; New York","6749","1137",
"1400000US36005042600","Census Tract 426; Bronx County; New York","7627","1477",
"1400000US36005042800","Census Tract 428; Bronx County; New York","2249","474",
"1400000US36005042901","Census Tract 429.01; Bronx County; New York","3128","521",
"1400000US36005042902","Census Tract 429.02; Bronx County; New York","3898","414",
"1400000US36005043000","Census Tract 430; Bronx County; New York","3287","869",
"1400000US36005043101","Census Tract 431.01; Bronx County; New York","4880","1229",
"1400000US36005043102","Census Tract 431.02; Bronx County; New York","4341","673",
"1400000US36005043400","Census Tract 434; Bronx County; New York","3829","658",
"1400000US36005043501","Census Tract 435.01; Bronx County; New York","1035","142",
"1400000US36005043502","Census Tract 435.02; Bronx County; New York","0","13",
"1400000US36005043503","Census Tract 435.03; Bronx County; New York","56","29",
"1400000US36005043600","Census Tract 436; Bronx County; New York","2397","533",
"1400000US36005044200","Census Tract 442; Bronx County; New York","4055","1230",
"1400000US36005044400","Census Tract 444; Bronx County; New York","4409","953",
"1400000US36005044800","Census Tract 448; Bronx County; New York","2449","570",
"1400000US36005044901","Census Tract 449.01; Bronx County; New York","1986","322",
"1400000US36005044902","Census Tract 449.02; Bronx County; New York","2303","368",
"1400000US36005045101","Census Tract 451.01; Bronx County; New York","1602","328",
"1400000US36005045102","Census Tract 451.02; Bronx County; New York","1973","413",
"1400000US36005045600","Census Tract 456; Bronx County; New York","3548","586",
"1400000US36005045800","Census Tract 458; Bronx County; New York","5671","836",
"1400000US36005046000","Census Tract 460; Bronx County; New York","2489","569",
"1400000US36005046203","Census Tract 462.03; Bronx County; New York","7120","1571",
"1400000US36005046204","Census Tract 462.04; Bronx County; New York","5311","1082",
"1400000US36005046205","Census Tract 462.05; Bronx County; New York","3495","386",
"1400000US36005046206","Census Tract 462.06; Bronx County; New York","4365","712",
"1400000US36005046207","Census Tract 462.07; Bronx County; New York","6488","1537",
"1400000US36005046208","Census Tract 462.08; Bronx County; New York","5042","947",
"1400000US36005046209","Census Tract 462.09; Bronx County; New York","4309","1541",
"1400000US36005048401","Census Tract 484.01; Bronx County; New York","4192","827",
"1400000US36005048402","Census Tract 484.02; Bronx County; New York","0","13",
"1400000US36005050400","Census Tract 504; Bronx County; New York","0","13",
"1400000US36005051601","Census Tract 516.01; Bronx County; New York","4273","867",
"1400000US36005051602","Census Tract 516.02; Bronx County; New York","0","13",
"1400000US36007000100","Census Tract 1; Broome County; New York","3169","583",
"1400000US36007000200","Census Tract 2; Broome County; New York","3341","569",
"1400000US36007000300","Census Tract 3; Broome County; New York","2635","501",
"1400000US36007000400","Census Tract 4; Broome County; New York","2111","383",
"1400000US36007000500","Census Tract 5; Broome County; New York","2035","350",
"1400000US36007000600","Census Tract 6; Broome County; New York","2189","542",
"1400000US36007000700","Census Tract 7; Broome County; New York","3374","501",
"1400000US36007000900","Census Tract 9; Broome County; New York","1792","334",
"1400000US36007001100","Census Tract 11; Broome County; New York","1791","445",
"1400000US36007001200","Census Tract 12; Broome County; New York","1362","387",
"1400000US36007001300","Census Tract 13; Broome County; New York","3631","647",
"1400000US36007001401","Census Tract 14.01; Broome County; New York","2060","520",
"1400000US36007001402","Census Tract 14.02; Broome County; New York","3340","809",
"1400000US36007001500","Census Tract 15; Broome County; New York","4454","542",
"1400000US36007001600","Census Tract 16; Broome County; New York","2233","387",
"1400000US36007001700","Census Tract 17; Broome County; New York","4156","635",
"1400000US36007001800","Census Tract 18; Broome County; New York","3684","619",
"1400000US36007010200","Census Tract 102; Broome County; New York","5118","16",
"1400000US36007011901","Census Tract 119.01; Broome County; New York","2793","48",
"1400000US36007011902","Census Tract 119.02; Broome County; New York","2657","280",
"1400000US36007011903","Census Tract 119.03; Broome County; New York","2671","21",
"1400000US36007012000","Census Tract 120; Broome County; New York","1481","226",
"1400000US36007012101","Census Tract 121.01; Broome County; New York","3819","331",
"1400000US36007012102","Census Tract 121.02; Broome County; New York","3886","424",
"1400000US36007012103","Census Tract 121.03; Broome County; New York","3127","302",
"1400000US36007012201","Census Tract 122.01; Broome County; New York","2111","361",
"1400000US36007012202","Census Tract 122.02; Broome County; New York","4234","360",
"1400000US36007012300","Census Tract 123; Broome County; New York","4811","29",
"1400000US36007012400","Census Tract 124; Broome County; New York","2129","239",
"1400000US36007012501","Census Tract 125.01; Broome County; New York","2687","413",
"1400000US36007012502","Census Tract 125.02; Broome County; New York","3049","413",
"1400000US36007012600","Census Tract 126; Broome County; New York","5423","23",
"1400000US36007012701","Census Tract 127.01; Broome County; New York","4951","16",
"1400000US36007012702","Census Tract 127.02; Broome County; New York","4568","35",
"1400000US36007012800","Census Tract 128; Broome County; New York","5039","32",
"1400000US36007012900","Census Tract 129; Broome County; New York","1365","197",
"1400000US36007013000","Census Tract 130; Broome County; New York","4271","429",
"1400000US36007013100","Census Tract 131; Broome County; New York","2600","402",
"1400000US36007013201","Census Tract 132.01; Broome County; New York","2159","271",
"1400000US36007013202","Census Tract 132.02; Broome County; New York","3397","418",
"1400000US36007013301","Census Tract 133.01; Broome County; New York","4587","563",
"1400000US36007013303","Census Tract 133.03; Broome County; New York","2732","443",
"1400000US36007013304","Census Tract 133.04; Broome County; New York","5668","648",
"1400000US36007013400","Census Tract 134; Broome County; New York","4217","594",
"1400000US36007013500","Census Tract 135; Broome County; New York","2200","404",
"1400000US36007013600","Census Tract 136; Broome County; New York","3973","451",
"1400000US36007013700","Census Tract 137; Broome County; New York","3066","472",
"1400000US36007013800","Census Tract 138; Broome County; New York","3367","414",
"1400000US36007013900","Census Tract 139; Broome County; New York","1982","379",
"1400000US36007014000","Census Tract 140; Broome County; New York","3077","447",
"1400000US36007014100","Census Tract 141; Broome County; New York","3316","364",
"1400000US36007014200","Census Tract 142; Broome County; New York","3388","379",
"1400000US36007014301","Census Tract 143.01; Broome County; New York","6034","788",
"1400000US36007014302","Census Tract 143.02; Broome County; New York","9843","420",
"1400000US36007014400","Census Tract 144; Broome County; New York","5398","629",
"1400000US36007014500","Census Tract 145; Broome County; New York","3338","445",
"1400000US36007014600","Census Tract 146; Broome County; New York","5849","566",
"1400000US36009940000","Census Tract 9400; Cattaraugus County; New York","170","72",
"1400000US36009940200","Census Tract 9402; Cattaraugus County; New York","0","13",
"1400000US36009940301","Census Tract 9403.01; Cattaraugus County; New York","2644","154",
"1400000US36009940302","Census Tract 9403.02; Cattaraugus County; New York","3358","174",
"1400000US36009960100","Census Tract 9601; Cattaraugus County; New York","3704","489",
"1400000US36009960200","Census Tract 9602; Cattaraugus County; New York","4564","357",
"1400000US36009960300","Census Tract 9603; Cattaraugus County; New York","4287","362",
"1400000US36009960400","Census Tract 9604; Cattaraugus County; New York","4184","330",
"1400000US36009960500","Census Tract 9605; Cattaraugus County; New York","5253","506",
"1400000US36009960600","Census Tract 9606; Cattaraugus County; New York","3379","260",
"1400000US36009960703","Census Tract 9607.03; Cattaraugus County; New York","1608","134",
"1400000US36009960704","Census Tract 9607.04; Cattaraugus County; New York","945","175",
"1400000US36009960800","Census Tract 9608; Cattaraugus County; New York","3944","256",
"1400000US36009961000","Census Tract 9610; Cattaraugus County; New York","4530","384",
"1400000US36009961100","Census Tract 9611; Cattaraugus County; New York","4249","318",
"1400000US36009961200","Census Tract 9612; Cattaraugus County; New York","2954","239",
"1400000US36009961301","Census Tract 9613.01; Cattaraugus County; New York","2269","250",
"1400000US36009961302","Census Tract 9613.02; Cattaraugus County; New York","2371","192",
"1400000US36009961400","Census Tract 9614; Cattaraugus County; New York","5360","424",
"1400000US36009961500","Census Tract 9615; Cattaraugus County; New York","2299","377",
"1400000US36009961600","Census Tract 9616; Cattaraugus County; New York","3819","421",
"1400000US36009961700","Census Tract 9617; Cattaraugus County; New York","3181","442",
"1400000US36009961800","Census Tract 9618; Cattaraugus County; New York","4499","448",
"1400000US36009962200","Census Tract 9622; Cattaraugus County; New York","2908","265",
"1400000US36011040101","Census Tract 401.01; Cayuga County; New York","1853","271",
"1400000US36011040102","Census Tract 401.02; Cayuga County; New York","3197","18",
"1400000US36011040201","Census Tract 402.01; Cayuga County; New York","2633","250",
"1400000US36011040202","Census Tract 402.02; Cayuga County; New York","2048","226",
"1400000US36011040300","Census Tract 403; Cayuga County; New York","3778","324",
"1400000US36011040400","Census Tract 404; Cayuga County; New York","4279","21",
"1400000US36011040500","Census Tract 405; Cayuga County; New York","3082","336",
"1400000US36011040600","Census Tract 406; Cayuga County; New York","3288","15",
"1400000US36011040700","Census Tract 407; Cayuga County; New York","3524","18",
