hh_id,hh_cms_zone_gp,participation_group,signup_platform,diary_platform,num_days_complete,num_days_complete_weekday,num_days_complete_weekend,num_complete_mon,num_complete_tue,num_complete_wed,num_complete_thu,num_complete_fri,num_complete_sat,num_complete_sun,num_people,r_num_people,num_adults,num_kids,num_students,num_workers,num_vehicles,r_num_vehicles,num_trips,income_broad,primary_language,residence_type,residence_rent_own,home_county,vehicle_change,reduced_veh_1,reduced_veh_2,reduced_veh_3,reduced_veh_4,reduced_veh_5,reduced_veh_6,reduced_veh_7,reduced_veh_8,reduced_veh_997,increased_veh_1,increased_veh_2,increased_veh_3,increased_veh_4,increased_veh_5,increased_veh_6,increased_veh_7,increased_veh_8,increased_veh_997,ev_typical_charge_1,ev_typical_charge_2,ev_typical_charge_3,ev_typical_charge_4,ev_typical_charge_5,ev_typical_charge_6,ev_typical_charge_7,ev_typical_charge_997,ev_purchase,ev_purchase_barriers_1,ev_purchase_barriers_2,ev_purchase_barriers_3,ev_purchase_barriers_4,ev_purchase_barriers_5,num_bicycles,bicycle_type_1,bicycle_type_2,bicycle_type_997,bike_change,reduced_bike_1,reduced_bike_2,reduced_bike_3,reduced_bike_4,reduced_bike_5,reduced_bike_6,reduced_bike_7,reduced_bike_8,reduced_bike_997,increased_bike_1,increased_bike_2,increased_bike_3,increased_bike_4,increased_bike_5,increased_bike_6,increased_bike_7,increased_bike_8,increased_bike_9,increased_bike_997,bike_store_1,bike_store_2,bike_store_3,bike_store_4,bike_store_5,bike_store_6,bike_store_8,bike_store_9,bike_store_997,num_scooters,scooter_typical_charge_1,scooter_typical_charge_2,scooter_typical_charge_4,scooter_typical_charge_5,scooter_typical_charge_6,scooter_typical_charge_7,scooter_typical_charge_997,packages,hh_weight
22138743,10,1,browser,browser,1,1,0,0,1,0,0,0,0,0,4,4,2,2,0,2,2,2,7,999,1,4,1,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,655.9027409
22138752,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,32,2,1,4,2,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,2776.874178
22138784,10,9,rmove,rmove,5,3,2,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,55,4,1,5,1,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,1,0,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1418.640925
22138852,10,1,browser,browser,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,4,2,1,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,1969.454561
22138864,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,2,1,0,2,1,1,34,999,1,4,1,36061,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,1,995,995,995,995,995,2,1,0,0,2,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,995,995,995,995,995,995,995,995,1,1053.299041
22138945,10,1,browser,browser,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,4,999,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1847.731577
22138989,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,1,2,0,1,0,0,34,999,1,5,999,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,3,860.1417408
22139022,10,9,rmove,rmove,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,54,4,995,995,995,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4875.405232
22139024,10,9,rmove,rmove,6,5,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,26,3,1,1,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,2585.819344
22139025,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,20,6,1,5,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,3,2497.934867
22139070,10,9,rmove,rmove,6,4,2,1,1,0,1,1,1,1,2,2,2,0,0,2,1,1,28,8,1,5,2,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,2,1,0,0,2,995,995,995,995,995,995,995,995,995,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,1820.972258
22139110,10,9,rmove,rmove,5,4,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,37,5,1,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1458.298879
22139161,10,1,browser,browser,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3,999,1,5,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1209.02003
22139176,10,1,browser,browser,1,1,0,0,0,1,0,0,0,0,2,2,2,0,0,1,1,1,2,7,1,4,1,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,959.5341826
22139206,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,8,5,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,771.0167621
22139225,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,34,4,1,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,1608.010798
22139230,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,2,1,0,1,0,0,27,5,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,276.0581047
22139259,10,9,rmove,rmove,5,3,2,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,34,7,1,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,690.741557
22139301,10,1,browser,browser,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,2,6,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1353.437876
22139331,10,5,call,call,1,1,0,0,0,0,1,0,0,0,2,2,2,0,0,1,1,1,2,999,1,5,1,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1725.409118
22139391,10,9,rmove,rmove,4,4,0,1,1,1,0,1,0,0,3,3,3,0,0,3,0,0,46,5,1,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1211.826221
22139478,10,1,browser,browser,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,5,2,1,5,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,3860.750067
22139483,10,1,browser,browser,1,1,0,0,0,0,1,0,0,0,2,2,2,0,0,2,0,0,4,8,1,4,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,3,1884.995224
22139527,10,9,rmove,rmove,5,4,1,1,0,1,1,1,0,1,2,2,2,0,0,2,0,0,43,6,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,829.0958624
22139530,10,1,browser,browser,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,2,5,1,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,826.006975
22139537,10,9,rmove,rmove,4,4,0,1,1,1,1,0,0,0,2,2,2,0,0,2,1,1,54,7,1,4,2,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,3,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,3,1750.178851
22139599,10,1,browser,browser,1,1,0,0,0,1,0,0,0,0,2,2,2,0,0,2,1,1,3,7,1,5,1,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,1,1,0,0,2,995,995,995,995,995,995,995,995,995,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,3,997.0348022
22139636,10,9,rmove,rmove,3,3,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,85,8,1,5,2,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,1,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,942.9668502
22139699,10,1,browser,browser,1,1,0,0,0,0,1,0,0,0,2,2,2,0,0,1,1,1,4,999,1,5,1,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,2,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,3,1072.655444
22139748,10,1,browser,browser,1,1,0,0,1,0,0,0,0,0,3,3,2,1,0,1,1,1,2,7,1,4,1,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,1,0,1,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,0,0,0,995,995,995,995,995,995,995,1,801.7296649
22139778,10,9,rmove,rmove,6,4,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,44,3,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,709.6671884
22139830,10,1,browser,browser,1,1,0,0,1,0,0,0,0,0,2,2,2,0,2,2,0,0,6,999,1,5,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,1,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1219.268362
22139855,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,52,3,1,5,2,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,1,0,1,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,0,1,1,0,0,0,995,995,995,995,995,995,995,995,3,452.4788302
22139958,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,4,4,2,2,0,2,1,1,32,5,1,4,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,523.0359962
22139975,10,1,browser,browser,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,4,5,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,537.8803915
22140004,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,2,0,0,33,4,1,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,1,787.6143064
22140047,10,3,browser,rmove,2,1,1,0,0,0,1,0,1,0,2,2,2,0,0,2,0,0,37,8,1,5,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1635.379378
22140051,10,9,rmove,rmove,5,4,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,2,1,5,999,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,3,6103.055898
22140156,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,2,1,1,29,8,1,5,1,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,2,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,3,3718.364597
22140205,10,1,browser,browser,1,1,0,0,0,0,1,0,0,0,3,3,3,0,0,3,0,0,0,5,1,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1515.591398
22140225,10,5,call,call,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,5,999,1,5,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1209.02003
22140233,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,50,3,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,452.974518
22140338,10,1,browser,browser,1,1,0,0,0,0,1,0,0,0,2,2,2,0,0,2,0,0,4,6,1,4,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1286.544022
22140344,10,9,rmove,rmove,6,4,2,1,1,1,0,1,1,1,2,2,2,0,0,2,1,1,31,7,1,5,2,36061,1,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,2,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,3,1593.049308
22140396,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,58,3,1,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,698.082427
22140407,10,1,browser,browser,1,1,0,0,0,1,0,0,0,0,2,2,2,0,0,2,0,0,6,999,1,4,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,8,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,997,1660.485104
22140418,10,1,browser,browser,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,2,999,2,4,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1530.907885
22140565,10,9,rmove,rmove,4,3,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,27,2,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,2301.058034
22140588,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,2,0,0,54,3,1,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,997,1253.888107
22140680,10,1,browser,browser,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,4,2,1,4,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,1514.761057
22140727,10,1,browser,browser,1,1,0,0,1,0,0,0,0,0,3,3,2,1,0,2,1,1,4,7,1,4,4,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1071.432012
22140731,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,30,5,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,3,802.2038054
22140889,10,9,rmove,rmove,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,36,5,995,995,995,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,9149.402256
22140919,10,1,browser,browser,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,2,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,2366.959065
22140942,10,1,browser,browser,1,1,0,0,0,0,1,0,0,0,2,2,2,0,0,2,1,1,5,8,1,5,1,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,2,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,3,1044.292705
22141003,10,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,2,0,0,33,999,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,0,3,1518.373532
22141005,10,9,rmove,rmove,5,4,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,8,5,1,5,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,1,3241.485474
22141006,10,1,browser,browser,1,1,0,0,1,0,0,0,0,0,5,5,2,3,0,2,1,1,3,999,1,5,1,36061,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,1,0,0,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,0,0,0,0,0,3,6906.167784
22141010,10,1,browser,browser,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,5,1,5,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,810.6520593
