hh_id,num_trips,person_id,person_num,day_id,travel_dow,day_num,is_complete,travel_date,summary_complete,num_complete_trip_surveys,begin_day,end_day,telecommute_time,delivery_2,delivery_3,delivery_4,delivery_5,delivery_6,delivery_7,delivery_8,delivery_9,delivery_996,shop_online,no_travel_1,no_travel_2,no_travel_3,no_travel_4,no_travel_5,no_travel_6,no_travel_7,no_travel_8,no_travel_9,no_travel_11,no_travel_12,no_travel_13,no_travel_99,wkday_weight,svnday_weight
22144419,10,2214441901,1,221444190106,2,6,1,10/11/2022,1,10,1,1,0,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,2325.877145,1395.526287
22144419,15,2214441901,1,221444190107,3,7,1,10/12/2022,1,15,1,1,0,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,2325.877145,1395.526287
22144420,5,2214442001,1,221444200101,7,1,1,10/09/2022,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,122.6360182
22144420,8,2214442001,1,221444200102,1,2,1,10/10/2022,1,8,997,1,0,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,214.6130319,122.6360182
22144420,15,2214442001,1,221444200103,2,3,1,10/11/2022,1,15,3,1,465,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,214.6130319,122.6360182
22144420,11,2214442001,1,221444200104,3,4,1,10/12/2022,1,11,3,1,510,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,214.6130319,122.6360182
22144420,16,2214442001,1,221444200105,4,5,1,10/13/2022,1,16,3,1,465,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,214.6130319,122.6360182
22144420,14,2214442001,1,221444200106,5,6,1,10/14/2022,1,14,3,1,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,122.6360182
22144420,1,2214442001,1,221444200107,6,7,1,10/15/2022,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,122.6360182
22144424,8,2214442401,1,221444240101,3,1,1,10/12/2022,1,8,1,3,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,123.8257203,70.75755448
22144424,3,2214442401,1,221444240102,4,2,1,10/13/2022,1,3,1,3,15,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,123.8257203,70.75755448
22144424,8,2214442401,1,221444240103,5,3,1,10/14/2022,1,8,1,3,480,0,0,0,0,0,1,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,70.75755448
22144424,4,2214442401,1,221444240104,6,4,1,10/15/2022,1,4,1,997,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,70.75755448
22144424,2,2214442401,1,221444240105,7,5,1,10/16/2022,1,2,1,997,255,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.75755448
22144424,4,2214442401,1,221444240106,1,6,1,10/17/2022,1,4,1,3,75,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,123.8257203,70.75755448
22144424,5,2214442401,1,221444240107,2,7,1,10/18/2022,1,5,1,3,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,123.8257203,70.75755448
22144453,0,2214445301,1,221444530101,6,1,1,10/08/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1121.415668
22144453,2,2214445301,1,221444530102,7,2,1,10/09/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1121.415668
22144453,2,2214445301,1,221444530103,1,3,1,10/10/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1962.47742,1121.415668
22144453,3,2214445301,1,221444530104,2,4,1,10/11/2022,1,3,1,1,995,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1962.47742,1121.415668
22144453,2,2214445301,1,221444530105,3,5,1,10/12/2022,1,2,1,1,995,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1962.47742,1121.415668
22144453,2,2214445301,1,221444530106,4,6,1,10/13/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1962.47742,1121.415668
22144453,2,2214445301,1,221444530107,5,7,1,10/14/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1121.415668
22144461,6,2214446101,1,221444610101,4,1,1,09/29/2022,1,6,1,1,75,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2513.783851,1256.891926
22144461,5,2214446101,1,221444610102,5,2,1,09/30/2022,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1256.891926
22144461,1,2214446101,1,221444610103,6,3,1,10/01/2022,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1256.891926
22144461,4,2214446101,1,221444610104,7,4,1,10/02/2022,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1256.891926
22144461,12,2214446101,1,221444610105,1,5,1,10/03/2022,1,12,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2513.783851,1256.891926
22144461,11,2214446101,1,221444610106,2,6,1,10/04/2022,1,11,1,1,0,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,2513.783851,1256.891926
22144461,15,2214446101,1,221444610107,3,7,0,10/05/2022,1,13,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144465,9,2214446501,1,221444650101,4,1,1,10/06/2022,1,9,1,1,995,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,607.8622733,455.8967049
22144465,12,2214446501,1,221444650102,5,2,1,10/07/2022,1,12,1,1,995,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,455.8967049
22144465,10,2214446501,1,221444650103,6,3,0,10/08/2022,1,9,1,1,995,0,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144465,9,2214446501,1,221444650104,7,4,0,10/09/2022,1,7,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144465,10,2214446501,1,221444650105,1,5,0,10/10/2022,1,9,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144465,3,2214446501,1,221444650106,2,6,1,10/11/2022,1,3,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,607.8622733,455.8967049
22144465,10,2214446501,1,221444650107,3,7,1,10/12/2022,1,10,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,607.8622733,455.8967049
22144467,8,2214446701,1,221444670101,6,1,1,10/08/2022,1,8,1,1,435,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,69.2651193
22144467,3,2214446701,1,221444670102,7,2,1,10/09/2022,1,3,1,1,450,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,69.2651193
22144467,4,2214446701,1,221444670103,1,3,1,10/10/2022,1,4,1,1,435,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,121.2139588,69.2651193
22144467,4,2214446701,1,221444670104,2,4,1,10/11/2022,1,4,1,1,450,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,121.2139588,69.2651193
22144467,1,2214446701,1,221444670105,3,5,1,10/12/2022,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,121.2139588,69.2651193
22144467,4,2214446701,1,221444670106,4,6,1,10/13/2022,1,4,1,1,420,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,121.2139588,69.2651193
22144467,3,2214446701,1,221444670107,5,7,1,10/14/2022,1,3,1,1,360,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,69.2651193
22144472,2,2214447201,1,221444720101,1,1,0,10/10/2022,1,1,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144472,0,2214447201,1,221444720102,2,2,1,10/11/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.67120256,25.33560128
22144472,2,2214447201,1,221444720103,3,3,1,10/12/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,50.67120256,25.33560128
22144472,0,2214447201,1,221444720104,4,4,1,10/13/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.67120256,25.33560128
22144472,3,2214447201,1,221444720105,5,5,1,10/14/2022,1,3,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,25.33560128
22144472,0,2214447201,1,221444720106,6,6,1,10/15/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.33560128
22144472,0,2214447201,1,221444720107,7,7,1,10/16/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.33560128
22144478,1,2214447801,1,221444780101,4,1,1,10/06/2022,1,1,1,3,105,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,102.0838025,102.0838025
22144481,3,2214448101,1,221444810101,5,1,1,10/21/2022,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,81.76509225
22144481,9,2214448101,1,221444810102,6,2,0,10/22/2022,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144481,8,2214448101,1,221444810103,7,3,0,10/23/2022,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144481,0,2214448101,1,221444810104,1,4,1,10/24/2022,1,0,1,1,480,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.020123,81.76509225
22144481,3,2214448101,1,221444810105,2,5,1,10/25/2022,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,109.020123,81.76509225
22144481,0,2214448101,1,221444810106,3,6,0,10/26/2022,1,0,1,1,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144481,0,2214448101,1,221444810107,4,7,1,10/27/2022,1,0,1,1,480,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.020123,81.76509225
22144482,2,2214448201,1,221444820101,4,1,1,10/13/2022,1,2,4,4,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,90.09561882,90.09561882
22144484,0,2214448401,1,221444840101,6,1,1,10/08/2022,1,0,1,1,995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,269.8744487
22144484,2,2214448401,1,221444840102,7,2,1,10/09/2022,1,2,1,1,995,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,269.8744487
22144484,3,2214448401,1,221444840103,1,3,1,10/10/2022,1,3,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,472.2802853,269.8744487
22144484,2,2214448401,1,221444840104,2,4,1,10/11/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,472.2802853,269.8744487
22144484,2,2214448401,1,221444840105,3,5,1,10/12/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,472.2802853,269.8744487
22144484,0,2214448401,1,221444840106,4,6,1,10/13/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,472.2802853,269.8744487
22144484,0,2214448401,1,221444840107,5,7,1,10/14/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,269.8744487
22144486,5,2214448601,1,221444860101,6,1,1,10/08/2022,1,5,1,1,150,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,14.56701689
22144486,6,2214448601,1,221444860102,7,2,1,10/09/2022,1,6,1,1,195,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,14.56701689
22144486,0,2214448601,1,221444860103,1,3,1,10/10/2022,1,0,1,1,375,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,25.49227956,14.56701689
22144486,0,2214448601,1,221444860104,2,4,1,10/11/2022,1,0,1,1,390,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,25.49227956,14.56701689
22144486,0,2214448601,1,221444860105,3,5,1,10/12/2022,1,0,1,1,375,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,25.49227956,14.56701689
22144486,0,2214448601,1,221444860106,4,6,1,10/13/2022,1,0,1,1,360,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.49227956,14.56701689
22144486,7,2214448601,1,221444860107,5,7,1,10/14/2022,1,7,1,1,360,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,14.56701689
22144488,2,2214448801,1,221444880101,4,1,1,10/13/2022,1,2,1,1,480,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,421.9234666,421.9234666
22144497,5,2214449701,1,221444970101,3,1,0,10/12/2022,1,4,3,3,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144497,11,2214449701,1,221444970102,4,2,0,10/13/2022,1,8,3,3,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144497,4,2214449701,1,221444970103,5,3,0,10/14/2022,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144497,6,2214449701,1,221444970104,6,4,0,10/15/2022,1,3,3,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144497,8,2214449701,1,221444970105,7,5,0,10/16/2022,1,5,3,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22144497,3,2214449701,1,221444970106,1,6,1,10/17/2022,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,157.0069053,157.0069053
22144497,5,2214449701,1,221444970107,2,7,1,10/18/2022,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,157.0069053,157.0069053
22144507,1,2214450701,1,221445070101,7,1,1,10/09/2022,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,206.2870574
22144507,3,2214450701,1,221445070102,1,2,1,10/10/2022,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,361.0023505,206.2870574
22144507,13,2214450701,1,221445070103,2,3,1,10/11/2022,1,13,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,361.0023505,206.2870574
22144507,2,2214450701,1,221445070104,3,4,1,10/12/2022,1,2,1,3,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,361.0023505,206.2870574
22144507,2,2214450701,1,221445070105,4,5,1,10/13/2022,1,2,3,3,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,361.0023505,206.2870574
22144507,19,2214450701,1,221445070106,5,6,1,10/14/2022,1,19,3,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,206.2870574
22144507,20,2214450701,1,221445070107,6,7,1,10/15/2022,1,20,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,206.2870574
22144509,7,2214450901,1,221445090101,5,1,1,10/07/2022,1,7,1,1,255,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,234.0583538
22144509,8,2214450901,1,221445090102,6,2,1,10/08/2022,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,234.0583538
22144509,4,2214450901,1,221445090103,7,3,1,10/09/2022,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,234.0583538
22144509,7,2214450901,1,221445090104,1,4,1,10/10/2022,1,7,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,409.6021191,234.0583538
22144509,7,2214450901,1,221445090105,2,5,1,10/11/2022,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,409.6021191,234.0583538
22144509,2,2214450901,1,221445090106,3,6,1,10/12/2022,1,2,1,1,360,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,409.6021191,234.0583538
22144509,4,2214450901,1,221445090107,4,7,1,10/13/2022,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,409.6021191,234.0583538
22144514,4,2214451401,1,221445140101,4,1,1,09/29/2022,1,4,1,997,995,0,0,0,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,139.2318868,79.56107815
22144514,4,2214451401,1,221445140102,5,2,1,09/30/2022,1,4,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,79.56107815
22144514,4,2214451401,1,221445140103,6,3,1,10/01/2022,1,4,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,79.56107815
22144514,0,2214451401,1,221445140104,7,4,1,10/02/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79.56107815
22144514,4,2214451401,1,221445140105,1,5,1,10/03/2022,1,4,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,139.2318868,79.56107815
22144514,6,2214451401,1,221445140106,2,6,1,10/04/2022,1,6,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,139.2318868,79.56107815
22144514,2,2214451401,1,221445140107,3,7,1,10/05/2022,1,2,1,1,995,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,139.2318868,79.56107815
22144517,8,2214451701,1,221445170101,3,1,1,10/05/2022,1,8,1,3,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,205.1704882,117.240279
22144517,6,2214451701,1,221445170102,4,2,1,10/06/2022,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,205.1704882,117.240279
22144517,8,2214451701,1,221445170103,5,3,1,10/07/2022,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,117.240279
22144517,6,2214451701,1,221445170104,6,4,1,10/08/2022,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,117.240279
22144517,4,2214451701,1,221445170105,7,5,1,10/09/2022,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,117.240279
22144517,5,2214451701,1,221445170106,1,6,1,10/10/2022,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,205.1704882,117.240279
22144517,1,2214451701,1,221445170107,2,7,1,10/11/2022,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,205.1704882,117.240279
22144523,1,2214452301,1,221445230101,2,1,1,10/11/2022,1,1,1,7,120,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,208.5266816,208.5266816
22144530,9,2214453001,1,221445300101,1,1,1,10/10/2022,1,9,1,1,120,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,506.6702168,289.5258382
22144530,3,2214453001,1,221445300102,2,2,1,10/11/2022,1,3,1,1,60,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,506.6702168,289.5258382
22144530,4,2214453001,1,221445300103,3,3,1,10/12/2022,1,4,1,1,60,0,1,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,506.6702168,289.5258382
22144530,7,2214453001,1,221445300104,4,4,1,10/13/2022,1,7,1,1,180,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,506.6702168,289.5258382
22144530,10,2214453001,1,221445300105,5,5,1,10/14/2022,1,10,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,289.5258382
22144530,5,2214453001,1,221445300106,6,6,1,10/15/2022,1,5,1,1,0,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,289.5258382
22144530,7,2214453001,1,221445300107,7,7,1,10/16/2022,1,7,1,1,0,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,289.5258382
22144534,8,2214453401,1,221445340101,6,1,1,10/08/2022,1,8,1,1,995,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,51.79812153
22144534,3,2214453401,1,221445340102,7,2,1,10/09/2022,1,3,1,1,995,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,51.79812153
22144534,13,2214453401,1,221445340103,1,3,1,10/10/2022,1,13,1,1,995,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,90.64671268,51.79812153
22144534,4,2214453401,1,221445340104,2,4,1,10/11/2022,1,4,1,1,995,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,90.64671268,51.79812153
22144534,3,2214453401,1,221445340105,3,5,1,10/12/2022,1,3,1,1,995,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,90.64671268,51.79812153
22144534,4,2214453401,1,221445340106,4,6,1,10/13/2022,1,4,1,1,995,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,90.64671268,51.79812153
22144534,2,2214453401,1,221445340107,5,7,1,10/14/2022,1,2,1,1,995,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,51.79812153
22144538,9,2214453801,1,221445380101,5,1,1,10/07/2022,1,9,1,4,360,1,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,20.4959085
22144538,3,2214453801,1,221445380102,6,2,1,10/08/2022,1,3,4,4,0,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,20.4959085
22144538,3,2214453801,1,221445380103,7,3,1,10/09/2022,1,3,4,4,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,20.4959085
22144538,2,2214453801,1,221445380104,1,4,1,10/10/2022,1,2,4,1,0,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,35.86783987,20.4959085
22144538,2,2214453801,1,221445380105,2,5,1,10/11/2022,1,2,1,1,360,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,35.86783987,20.4959085
22144538,10,2214453801,1,221445380106,3,6,1,10/12/2022,1,10,1,1,360,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,35.86783987,20.4959085
22144538,9,2214453801,1,221445380107,4,7,1,10/13/2022,1,9,1,1,360,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,35.86783987,20.4959085
22144541,1,2214454101,1,221445410101,3,1,1,10/12/2022,1,1,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,148.3836442,148.3836442
22144544,11,2214454401,1,221445440101,3,1,1,10/05/2022,1,11,1,5,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,298.1835996,170.3906284
22144544,4,2214454401,1,221445440102,4,2,1,10/06/2022,1,4,5,2,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,298.1835996,170.3906284
22144544,5,2214454401,1,221445440103,5,3,1,10/07/2022,1,5,2,997,360,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,170.3906284
22144544,8,2214454401,1,221445440104,6,4,1,10/08/2022,1,8,2,7,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,170.3906284
22144544,13,2214454401,1,221445440105,7,5,1,10/09/2022,1,13,7,7,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,170.3906284
22144544,6,2214454401,1,221445440106,1,6,1,10/10/2022,1,6,7,5,420,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,298.1835996,170.3906284
22144544,5,2214454401,1,221445440107,2,7,1,10/11/2022,1,5,5,1,570,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,298.1835996,170.3906284
22144547,7,2214454701,1,221445470101,4,1,1,10/06/2022,1,7,1,1,360,0,0,1,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,331.2837836,189.3050192
22144547,6,2214454701,1,221445470102,5,2,1,10/07/2022,1,6,1,1,150,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,189.3050192
